1.9901447296142578,2,1,(6, 7),1238
1.9907236099243164,2,1,(6, 9),-1706
1.9903595447540283,2,1,(6, 10),-1706
1.9917106628417969,2,1,(6, 11),-1676
1.9909749031066895,2,1,(7, 2),-1676
1.9907231330871582,2,1,(7, 7),1058
1.9901649951934814,2,1,(8, 2),-1806
1.9904062747955322,2,1,(8, 3),-1660
1.9914414882659912,2,1,(7, 1),-1568
1.9909157752990723,2,1,(8, 5),-1568
1.990828514099121,2,1,(8, 7),-1712
1.9912097454071045,2,1,(8, 8),-1556
1.9903414249420166,2,1,(8, 10),-1556
1.9902904033660889,2,1,(8, 11),-1648
1.990544080734253,2,1,(9, 0),-1648
1.9904818534851074,2,1,(9, 2),1626
1.991468906402588,2,1,(9, 3),1036
1.9901726245880127,2,1,(9, 5),1626
1.9902424812316895,2,1,(9, 7),1040
1.9908721446990967,2,1,(9, 8),1632
1.990027904510498,2,1,(9, 10),2266
1.990631103515625,2,1,(10, 1),2266
1.9909496307373047,1,2,(1, 2),172
1.9900119304656982,1,2,(4, 0),-1022
1.9904136657714844,1,2,(0, 4),-460
1.9907846450805664,1,2,(2, 0),-46
1.9902477264404297,1,2,(2, 4),-1040
1.9902739524841309,1,2,(2, 5),-22
1.9907472133636475,1,2,(0, 2),20
1.990016222000122,1,2,(0, 5),-111
1.9903335571289062,1,2,(0, 0),938
1.9900798797607422,1,2,(3, 4),924
1.99064302444458,1,2,(1, 0),962
1.110377550125122,1,2,(1, 4),1020
0.3651394844055176,1,2,(5, 0),1020
0.06804919242858887,1,2,(5, 5),1020
0.013181447982788086,1,2,(5, 3),1020
0.002998828887939453,1,2,(5, 4),1130
1.9905815124511719,1,2,(4, 5),-764
1.9917211532592773,1,2,(4, 3),-836
1.9914193153381348,1,2,(4, 7),-708
1.990912914276123,1,2,(5, 4),1712
1.9911460876464844,1,2,(2, 5),-708
1.9917287826538086,1,2,(5, 7),2618
1.9959418773651123,1,2,(1, 6),2618
1.9904963970184326,1,2,(3, 7),242
1.9908792972564697,1,2,(2, 3),-2266
1.9903569221496582,1,2,(0, 7),-2348
1.991591453552246,1,2,(0, 5),1024
1.9904766082763672,1,2,(1, 5),-1910
1.9919869899749756,1,2,(0, 3),-1755
1.9917147159576416,1,2,(1, 7),-2272
1.9901032447814941,1,2,(2, 1),-1596
1.9913313388824463,1,2,(0, 2),2426
1.990818738937378,1,2,(2, 4),1310
1.9901161193847656,1,2,(0, 1),-2278
1.9913713932037354,1,2,(2, 9),-1940
1.9900107383728027,1,2,(3, 2),-480
1.992006540298462,1,2,(0, 4),553
1.9918153285980225,1,2,(3, 5),-2512
1.9907464981079102,1,2,(4, 0),-1862
1.9923434257507324,1,2,(4, 1),-2202
1.9900398254394531,1,2,(1, 0),-2840
1.9906067848205566,1,2,(2, 10),-2332
1.9901411533355713,1,2,(0, 8),-2538
1.9904561042785645,1,2,(0, 10),-2620
1.9906151294708252,1,2,(3, 10),-2350
1.9917967319488525,1,2,(3, 11),-2350
1.9907348155975342,1,2,(1, 11),-2028
1.990114688873291,1,2,(0, 9),-1800
1.9914484024047852,1,2,(4, 8),-1344
1.9902513027191162,1,2,(4, 10),-1806
1.991044044494629,1,2,(5, 1),-1344
1.9904708862304688,1,2,(5, 2),-1716
1.9908416271209717,1,2,(5, 8),-1504
1.9917411804199219,1,2,(5, 11),-1824
1.990859031677246,1,2,(6, 0),-1516
1.990488052368164,1,2,(6, 1),-1492
1.990159034729004,1,2,(6, 10),-1502
1.9904122352600098,1,2,(7, 1),-1346
1.990626335144043,1,2,(7, 3),-1836
1.9907722473144531,1,2,(7, 4),-1864
1.99147629737854,1,2,(7, 7),-1468
1.990250825881958,1,2,(7, 10),-1684
1.9906373023986816,1,2,(7, 11),-1520
1.9905927181243896,1,2,(8, 3),-1638
1.990945816040039,1,2,(8, 1),-1696
1.9909136295318604,1,2,(8, 6),-1660
1.9903748035430908,1,2,(8, 8),-552
1.9901607036590576,1,2,(8, 0),-1480
1.9906415939331055,1,2,(8, 10),-1520
1.9906842708587646,1,2,(9, 2),-1374
1.9916319847106934,1,2,(9, 3),-1554
1.9903948307037354,1,2,(9, 5),-1346
1.9901556968688965,1,2,(7, 0),-428
1.9903767108917236,1,2,(9, 6),-428
1.9905011653900146,1,2,(9, 8),120
1.9918575286865234,1,2,(9, 10),-452
1.9917051792144775,1,2,(10, 0),-434
1.9916458129882812,1,2,(10, 3),-1670
1.9919054508209229,1,2,(10, 6),1036
1.9902877807617188,1,2,(10, 4),1448
1.9911837577819824,1,2,(10, 10),1448
1.9905109405517578,1,2,(11, 1),-1188
0.9558610916137695,1,2,(11, 4),-1216
0.11303901672363281,1,2,(11, 10),-324
0.009994983673095703,1,2,(11, 3),858
0.008992671966552734,1,2,(11, 9),864
0.0025224685668945312,1,2,(11, 11),958
1.9907805919647217,1,2,(3, 4),-456
1.9906694889068604,1,2,(6, 2),-418
1.9904451370239258,1,2,(3, 2),-1026
1.9916045665740967,1,2,(3, 5),1592
1.9905056953430176,2,1,(4, 6),-834
1.9916155338287354,2,1,(2, 4),626
1.990218162536621,2,1,(4, 2),702
1.9905791282653809,2,1,(3, 7),-1960
1.9908766746520996,2,1,(1, 4),-1594
1.9905903339385986,2,1,(3, 4),-1192
1.990954875946045,2,1,(1, 5),-700
1.9917283058166504,2,1,(0, 4),-700
1.9904453754425049,2,1,(0, 6),-664
1.9906136989593506,2,1,(1, 2),-1406
1.9901001453399658,2,1,(1, 6),-680
1.9918344020843506,2,1,(1, 8),-358
1.9910862445831299,2,1,(2, 2),-570
1.9927847385406494,2,1,(2, 7),-8
1.9998230934143066,2,1,(0, 8),-8
1.993567705154419,2,1,(0, 1),-1208
1.9940779209136963,2,1,(2, 1),-1208
1.9900844097137451,2,1,(2, 8),-1208
1.9904835224151611,2,1,(3, 9),-1400
1.990384817123413,2,1,(0, 9),-588
1.9902594089508057,2,1,(3, 0),-542
1.992764949798584,2,1,(1, 0),-548
1.9901158809661865,2,1,(2, 2),194
1.9905784130096436,2,1,(1, 1),-282
1.9907217025756836,2,1,(1, 3),-926
1.9902057647705078,2,1,(2, 0),-1261
1.9902534484863281,2,1,(0, 4),-1206
1.9909839630126953,2,1,(0, 1),120
